member_id,plan_id,plan_type,valuation_date,status,age,gender,service_years,retirement_age_assumption,salary_current,salary_5y_avg,salary_growth_assumption,contribution_rate_employee,contribution_rate_employer,accrual_rate,benefit_formula,termination_rate,mortality_table,mortality_improvement_scale,discount_rate_base,inflation_assumption,expected_return_on_assets,asset_allocation_equity,asset_allocation_fixed_income,asset_allocation_alts,asset_allocation_cash,assets_market_value_member,liability_pv_member,funded_ratio_member,liability_duration,benefit_payments_next_year_member,probability_retirement_next_year,probability_mortality_next_year,scenario_id,shock_interest_rate_bps,shock_equity_return,shock_inflation_bps,surplus_change_scenario_member,VaR_95_member,CTE_99_member,country,currency
M01878,P003,DC,12/31/2025,Active,41,F,7,61,941654.6228,860099.4818,0.046336748,0.067565458,0.062315805,,account_balance,0.129226972,IALM_2012-14_Ultimate,MP-2021,0.055018162,0.058670748,0.080055785,0.550021793,0.10663744,0.308746135,0.034594633,1023893.737,1023893.737,1,11.9803286,0,0,0.0038,baseline,0,0,0,0,195804.9834,332808.9566,IN,INR
M01879,P002,DB,12/31/2025,Active,38,M,17,63,1018010.019,937482.4538,0.042064143,0.070160209,0.062035433,0.013820891,final_average,0.111840599,RP-2014,MP-2021,0.071010269,0.059178132,0.071040111,0.218785493,0.377721347,0.21547586,0.1880173,2916053.87,2791029.101,1.044795222,12.67115683,0,0,0.0029,rate_down_100bps,-100,0,50,-298582.8848,267099.2123,453987.4758,IN,INR
M01880,P003,DC,12/31/2025,Active,37,F,17,64,865954.75,811183.0391,0.033208972,0.056590238,0.130532264,,account_balance,0.053902081,RP-2010,MP-2020,0.073303555,0.049415536,0.067361925,0.325395835,0.590782462,0.063985221,0.019836482,4491002.596,4491002.596,1,16.69307048,0,0,0.0026,baseline,0,0,0,0,550409.803,935529.3674,IN,INR
M01881,P004,Hybrid,12/31/2025,Deferred,54,F,24,61,1089616.707,956037.7817,0.067577345,0.038214597,0.104865979,0.072111479,cash_balance,0.009052985,VBT-2015,MP-2021,0.059490886,0.05481028,0.092720381,0.170910411,0.628557357,0.129294595,0.071237638,2500262.2,2627050.968,0.951737226,11.86372073,0,0,0.0077,baseline,0,0,0,0,218874.1147,372019.468,IN,INR
M01882,P006,DC,12/31/2025,Active,30,M,29,62,1083931.341,979531.816,0.05194156,0.055640207,0.072429426,,account_balance,0.044969216,IAM-2012,MP-2021,0.081312972,0.057020982,0.087509876,0.484112419,0.379179373,0.065070513,0.071637694,12278469.91,12278469.91,1,11.59772477,0,0,0.0005,rate_down_100bps,-100,0,50,-1191236.02,2015124.574,3425099.275,IN,INR
M01883,P004,Hybrid,12/31/2025,Retired,60,F,42,62,1768566.896,1569533.499,0.061513328,0.059644559,0.03256235,0.073917181,cash_balance,0.035732687,IAM-2012,MP-2021,0.054979293,0.055174141,0.099731721,0.329749566,0.272580263,0.362588495,0.035081676,9476375.382,10308141.52,0.919309787,16.16464875,687209.4344,0,0.0095,equity_down_20,0,-0.2,0,-624966.133,1257778.77,2137841.605,IN,INR
M01884,P005,DB,12/31/2025,Active,52,M,9,65,1962585.106,1758837.629,0.056334284,0.086758003,0.045543981,0.016848466,final_average,0.078439855,RP-2010,MI-2012,0.07007997,0.046311218,0.080632004,0.205724993,0.421142812,0.230806182,0.142326013,3647477.74,3330883.874,1.095048004,12.48909192,0,0,0.0071,high_inflation,150,-0.05,300,471268.6792,334100.9323,567870.0345,IN,INR
M01885,P001,DB,12/31/2025,Active,55,F,7,64,1935715.14,1753845.43,0.050570171,0.068576244,0.127325153,0.021230434,final_average,0.168888889,IAM-2012,None,0.076508523,0.051125208,0.099775517,0.421364338,0.410988317,0.103957368,0.063689977,3118513.385,3905547.189,0.798483089,14.98420364,0,0,0.008,equity_down_20,0,-0.2,0,-262806.0655,454978.8334,773325.7254,IN,INR
M01886,P003,DC,12/31/2025,Active,39,F,13,64,687639.3348,643674.8277,0.03358713,0.074277848,0.090060763,,account_balance,0.073132083,RP-2014,MP-2021,0.052197253,0.030109237,0.078433061,0.194706364,0.369616743,0.241929518,0.193747375,2246493.913,2246493.913,1,16.88031744,0,0,0.0032,baseline,0,0,0,0,197451.7599,335607.9762,IN,INR
M01887,P001,DB,12/31/2025,Active,43,F,4,62,1384675.438,1242393.754,0.055709342,0.012772606,0.047521826,0.012241483,final_average,0.061153331,IAM-2012,MP-2021,0.082162132,0.049442134,0.081398271,0.198495996,0.390171364,0.372632966,0.038699674,703731.524,671013.9551,1.048758403,11.03007021,0,0,0.0044,rate_up_100bps,100,0,-50,60284.51591,74339.26109,126354.1483,IN,INR
M01888,P002,DB,12/31/2025,Active,30,M,9,63,1236417.771,1151504.514,0.036214814,0.081633819,0.085829108,0.017827786,final_average,0.12204684,RP-2014,MP-2021,0.062166168,0.042775912,0.068364282,0.291581026,0.228242123,0.354517719,0.125659131,2401905.902,2434952.06,0.986428415,13.17907242,0,0,0.0005,high_inflation,150,-0.05,300,405222.426,290340.7342,493490.9987,IN,INR
M01889,P005,DB,12/31/2025,Active,39,M,12,61,735253.3013,671268.0848,0.046575327,0.094174836,0.06037789,0.013739418,final_average,0.058447488,RP-2014,MP-2021,0.078709968,0.049341366,0.065980364,0.105147741,0.723940897,0.115798015,0.055113347,1453124.24,1481110.051,0.98110484,13.38263831,0,0,0.0032,rate_down_100bps,-100,0,50,-145612.7977,120052.8499,204053.3547,IN,INR
M01890,P006,DC,12/31/2025,Active,49,M,14,62,660756.6754,593473.3142,0.055164526,0.094842241,0.084123832,,account_balance,0.102295671,IAM-2012,MP-2020,0.05432837,0.050832234,0.09760878,0.077507473,0.621970035,0.115095882,0.18542661,2853861.847,2853861.847,1,14.11452205,0,0,0.0062,high_inflation,150,-0.05,300,460027.417,200671.0967,341079.8702,IN,INR
M01891,P001,DB,12/31/2025,Active,57,M,15,66,831082.8609,737864.9302,0.06128916,0.072864219,0.144927033,0.01505176,final_average,0.06703736,RP-2010,None,0.074811944,0.032936876,0.099248628,0.465354746,0.382287747,0.070521915,0.081835592,2600649.795,2876427.254,0.904125001,17.26624843,0,0,0.0086,high_inflation,150,-0.05,300,609900.6357,411687.2984,699743.2744,IN,INR
M01892,P003,DC,12/31/2025,Active,33,F,9,68,610847.4048,546326.9652,0.057401807,0.044456552,0.10074265,,account_balance,0.068009256,VBT-2015,MP-2021,0.072288485,0.056236244,0.081902388,0.787931978,0.195922886,0.002234628,0.013910507,1017432.797,1017432.797,1,17.8254284,0,0,0.0014,high_inflation,150,-0.05,300,217008.8624,264482.0138,449539.0337,IN,INR
M01893,P005,DB,12/31/2025,Active,40,M,5,65,526930.2307,471755.6291,0.056861341,0.050226694,0.035571733,0.01138634,career_average,0.139326804,RP-2010,MP-2021,0.056000104,0.035271954,0.070890158,0.435263951,0.449398054,0.089309624,0.026028371,380409.0668,435371.2491,0.873757897,16.21020499,0,0,0.0035,high_inflation,150,-0.05,300,84761.30816,57421.8325,97599.6618,IN,INR
M01894,P002,DB,12/31/2025,Active,42,M,5,67,1231596.606,1147575.04,0.035961688,0.083647638,0.146439201,0.017818329,final_average,0.147653756,IALM_2012-14_Ultimate,MP-2020,0.074989796,0.03031381,0.098056113,0.231810198,0.231646711,0.277556631,0.25898646,1005147.39,947686.3909,1.060632926,9.26929219,0,0,0.0041,equity_down_20,0,-0.2,0,-46600.68313,97241.11517,165280.3392,IN,INR
M01895,P003,DC,12/31/2025,Active,30,F,2,65,999219.3618,917040.872,0.043845142,0.074483473,0.142421584,,account_balance,0.096480969,IALM_2012-14_Ultimate,MP-2020,0.077652967,0.042891212,0.091869917,0.251225036,0.398337946,0.347272942,0.003164076,434369.4443,434369.4443,1,10.05338571,0,0,0.0005,rate_up_100bps,100,0,-50,35017.54404,49671.44069,84426.35146,IN,INR
M01896,P005,DB,12/31/2025,Active,50,M,7,60,996908.0901,936557.3483,0.031716491,0.053033535,0.060529597,0.012437108,flat,0.051235119,RP-2014,MP-2021,0.069940094,0.032689975,0.067192335,0.292198547,0.596991085,0.018749838,0.09206053,914403.8168,820174.3694,1.11488953,10.05899015,0,0,0.0065,equity_down_20,0,-0.2,0,-53437.49326,103167.8118,175353.9221,IN,INR
M01897,P004,Hybrid,12/31/2025,Active,37,F,4,68,1494068.555,1332784.169,0.058779076,0.021462027,0.07906702,0.07478208,cash_balance,0.099633972,RP-2014,None,0.073143071,0.058679319,0.071933627,0.531867284,0.287514703,0.177702835,0.002915178,414613.1171,438020.2558,0.946561515,13.78450647,0,0,0.0026,baseline,0,0,0,0,74923.83482,127347.746,IN,INR
M01898,P002,DB,12/31/2025,Active,42,F,8,61,901537.1466,790236.3429,0.068103439,0.033980595,0.133474749,0.01830433,final_average,0.039699501,RP-2010,MP-2020,0.085496782,0.038514365,0.060168262,0.302645983,0.440898342,0.246731107,0.009724568,885294.5941,1086392.919,0.814893561,9.388281656,0,0,0.0041,baseline,0,0,0,0,105421.324,179184.2078,IN,INR
M01899,P002,DB,12/31/2025,Active,39,M,13,65,1430686.747,1321315.756,0.040564416,0.064442882,0.072889622,0.020420803,final_average,0.019937539,RP-2010,MP-2020,0.077908121,0.036707988,0.083280098,0.267998184,0.540819933,0.16960356,0.021578323,3625435.682,4772362.344,0.759673181,13.60537843,0,0,0.0032,baseline,0,0,0,0,392896.2993,667804.2874,IN,INR
M01900,P005,DB,12/31/2025,Active,36,M,5,62,706063.5255,661022.4388,0.033507868,0.002722841,0.098088485,0.015447779,final_average,0.070970266,RP-2014,MP-2021,0.086238187,0.037859691,0.081055849,0.155565895,0.606373473,0.055851058,0.182209575,813744.13,804979.8806,1.010887538,15.76640831,0,0,0.0023,high_inflation,150,-0.05,300,147037.6164,64752.55087,110059.6549,IN,INR
M01901,P003,DC,12/31/2025,Active,44,M,11,63,704083.4903,639814.8318,0.049022803,0.105470765,0.158329621,,account_balance,0.151111111,VBT-2015,MP-2021,0.072093758,0.038500684,0.066555558,0.136632205,0.634181011,0.225732282,0.003454502,2646254.266,2646254.266,1,11.71734209,0,0,0.0047,rate_down_100bps,-100,0,50,-226160.4547,235564.2846,400387.6837,IN,INR
M01902,P001,DB,12/31/2025,Active,42,M,9,65,990826.4305,874773.5291,0.064267929,0.028344224,0.078155346,0.02181525,final_average,0.153911848,VBT-2015,MP-2021,0.056994122,0.031877202,0.073573064,0.630746824,0.206600203,0.157081453,0.005571521,1959076.144,2271361.868,0.862511681,13.22476619,0,0,0.0041,baseline,0,0,0,0,412989.2153,701956.1373,IN,INR
M01903,P005,DB,12/31/2025,Active,40,F,13,63,2557631.437,2310687.868,0.052078968,0.066948436,0.106740228,0.022947641,final_average,0.093500542,IALM_2012-14_Ultimate,MI-2012,0.059851631,0.046200198,0.097568823,0.50590228,0.422651001,0.066527892,0.004918827,6366346.921,6803087.826,0.935802548,9.869232712,0,0,0.0035,rate_up_100bps,100,0,-50,536875.4243,1095595.538,1862179.406,IN,INR
M01904,P001,DB,12/31/2025,Active,37,F,15,62,1755792.804,1649006.541,0.031871086,0.014158135,0.086794888,0.020487207,final_average,0.045408369,VBT-2015,MP-2021,0.057056423,0.030540156,0.085959744,0.170644423,0.370097875,0.182229945,0.277027757,4878675.631,4874901.36,1.000774225,9.619875315,0,0,0.0026,baseline,0,0,0,0,371582.0048,631576.4653,IN,INR
M01905,P005,DB,12/31/2025,Active,47,M,9,63,1613813.544,1412282.569,0.06897089,0.07358116,0.032547659,0.015793529,final_average,0.061283423,IAM-2012,MP-2021,0.063409942,0.052403109,0.094519984,0.232568736,0.59415234,0.138958393,0.034320531,2980610.325,2771091.744,1.075608677,13.80408482,0,0,0.0056,rate_down_100bps,-100,0,50,-293977.0249,298750.0947,507784.3555,IN,INR
M01906,P002,DB,12/31/2025,Retired,61,M,11,63,531057.931,469846.5941,0.063145996,0.064563972,0.127725973,0.01660465,career_average,0.095021988,RP-2014,MP-2021,0.069101446,0.053031909,0.093532463,0.13137402,0.784214248,0.084403664,8.07E-06,735309.9669,781750.5872,0.94059407,9.109398699,85818.02302,0,0.0098,equity_down_20,0,-0.2,0,-19320.12526,66328.07902,112737.5738,IN,INR
M01907,P006,DC,12/31/2025,Active,45,M,9,67,1051046.305,980663.0776,0.035263763,0.10178213,0.124037834,,account_balance,0.047781129,RP-2010,MP-2021,0.06023726,0.041990937,0.096826378,0.30420705,0.450835616,0.242976572,0.001980762,3020961.268,3020961.268,1,15.33097872,0,0,0.005,rate_down_100bps,-100,0,50,-395045.0824,361221.1013,613966.0786,IN,INR
M01908,P003,DC,12/31/2025,Active,54,M,8,66,1424737.351,1251728.811,0.06687191,0.060406914,0.084991823,,account_balance,0.075061346,RP-2014,None,0.06902539,0.05912457,0.061661628,0.4133922,0.184986791,0.149914084,0.251706925,1849717.275,1849717.275,1,10.27728239,0,0,0.0077,rate_down_100bps,-100,0,50,-172992.0045,259777.5984,441542.9574,IN,INR
M01909,P002,DB,12/31/2025,Active,30,M,7,64,2516545.059,2291180.622,0.048027532,0.028330286,0.099588095,0.022385096,final_average,0.010371645,IAM-2012,MP-2021,0.064574323,0.053453806,0.070498835,0.600271803,0.383911838,0.011385304,0.004431054,6525567.223,6120738.324,1.066140534,17.04855125,0,0,0.0005,baseline,0,0,0,0,1312319.634,2230544.496,IN,INR
M01910,P001,DB,12/31/2025,Active,46,M,14,62,461539.3238,422745.7678,0.04487592,0.002731657,0.114660727,0.012789398,career_average,0.111559631,VBT-2015,MP-2020,0.072213891,0.033691966,0.076622922,0.23980151,0.672544381,0.074755161,0.012898947,1463536.188,1260475.7,1.161098297,16.65240884,0,0,0.0053,equity_down_20,0,-0.2,0,-70191.63762,152436.264,259095.3155,IN,INR
M01911,P002,DB,12/31/2025,Active,33,M,22,66,1368097.593,1244595.276,0.048442133,0.065536856,0.079295584,0.014073833,career_average,0.02693845,RP-2014,MP-2020,0.067140551,0.059395448,0.085603906,0.254496192,0.614801261,0.108291219,0.022411328,3721516.009,4254102.078,0.874806467,11.0393804,0,0,0.0014,rate_up_100bps,100,0,-50,355226.8745,392965.5739,667922.0333,IN,INR
M01912,P006,DC,12/31/2025,Active,29,M,20,62,1589560.486,1405716.464,0.063382878,0.109928085,0.089284864,,account_balance,0.046941623,IAM-2012,MP-2021,0.067363712,0.055353664,0.084325069,0.162296928,0.494877864,0.207312697,0.135512512,12584625,12584625,1,11.11551288,0,0,0.0005,rate_up_100bps,100,0,-50,1087452.996,1046612.934,1778923.868,IN,INR
M01913,P006,DC,12/31/2025,Active,37,M,4,62,1206560.125,1081208.114,0.056379187,0.089475478,0.148545402,,account_balance,0.137137065,VBT-2015,None,0.069624847,0.051119718,0.069844247,0.15421367,0.806606156,0.019878572,0.019301602,1178217.463,1178217.463,1,9.330551719,0,0,0.0026,baseline,0,0,0,0,111325.937,189220.2552,IN,INR
M01914,P003,DC,12/31/2025,Deferred,56,F,21,63,536250.663,503149.6127,0.032369938,0.072476917,0.148328243,,account_balance,0.106666667,IALM_2012-14_Ultimate,MP-2021,0.089515009,0.04960348,0.067712158,0.277031292,0.632098628,0.033051642,0.057818439,4641887.69,4641887.69,1,17.85227478,0,0,0.0083,high_inflation,150,-0.05,300,958666.598,513612.9039,872985.8233,IN,INR
M01915,P003,DC,12/31/2025,Active,54,F,6,66,1103465.654,966871.9678,0.068304175,0.082751037,0.093168199,,account_balance,0.029881877,IALM_2012-14_Ultimate,MP-2021,0.072261938,0.048142501,0.077496471,0.275897995,0.448147951,0.163272175,0.112681879,1276677.248,1276677.248,1,9.497624192,0,0,0.0077,baseline,0,0,0,0,135339.6194,230036.2163,IN,INR
M01916,P005,DB,12/31/2025,Active,46,M,12,62,1194179.802,1112818.983,0.035911365,0.091182726,0.136733277,0.013965051,career_average,0.058153945,IALM_2012-14_Ultimate,MP-2021,0.078933509,0.059706779,0.070024774,0.413210603,0.493777482,0.055373568,0.037638346,2641387.33,2483387.222,1.063622824,13.31668579,0,0,0.0053,high_inflation,150,-0.05,300,343665.5287,382558.6086,650233.3555,IN,INR
M01917,P006,DC,12/31/2025,Active,29,M,13,61,1066617.57,949603.4509,0.059822718,0.049057174,0.14259002,,account_balance,0.005160418,IAM-2012,MP-2021,0.066669824,0.044354772,0.098604474,0.323209098,0.552606634,0.078564668,0.0456196,4359703.588,4359703.588,1,16.64306783,0,0,0.0005,baseline,0,0,0,0,525398.4148,893017.6096,IN,INR
M01918,P004,Hybrid,12/31/2025,Active,42,M,4,64,723434.3551,649422.8061,0.055445461,0.015148505,0.067547424,0.081690397,cash_balance,0.012051812,IAM-2012,MP-2020,0.063033962,0.03497484,0.098618368,0.469020673,0.378351607,0.146780845,0.005846875,213188.2574,230226.1874,0.925994822,10.44198435,0,0,0.0041,high_inflation,150,-0.05,300,25011.27968,34405.27782,58478.51475,IN,INR
M01919,P003,DC,12/31/2025,Active,47,M,10,63,684209.6682,635641.226,0.037501122,0.117002297,0.111298758,,account_balance,0.083587552,RP-2010,MP-2020,0.086663088,0.03883376,0.064534109,0.368403292,0.521260147,0.10933835,0.000998211,1983891.334,1983891.334,1,15.93962369,0,0,0.0056,rate_up_100bps,100,0,-50,264518.6387,264709.0502,449924.9266,IN,INR
M01920,P003,DC,12/31/2025,Active,46,M,22,64,1208964.489,1124602.477,0.036829283,0.116585988,0.147205162,,account_balance,0.039265866,RP-2010,None,0.079694413,0.041256496,0.088203752,0.310710261,0.409821025,0.273248654,0.00622006,16538432.55,16538432.55,1,10.51912562,0,0,0.0053,baseline,0,0,0,0,2025217.706,3442254.532,IN,INR
M01921,P004,Hybrid,12/31/2025,Active,26,F,2,64,726239.7039,640520.766,0.064813104,0.046927185,0.094796925,0.10935844,cash_balance,0.140243441,IALM_2012-14_Ultimate,MP-2021,0.073297191,0.039492915,0.069129117,0.217448473,0.325032581,0.435029305,0.022489641,127324.201,146857.2908,0.866992713,11.74156986,0,0,0.0005,high_inflation,150,-0.05,300,21376.86592,14805.69575,25165.18256,IN,INR
M01922,P001,DB,12/31/2025,Active,35,M,36,63,733734.3262,669609.3894,0.046787797,0.075308346,0.053559627,0.01247618,final_average,0.029630717,RP-2014,MP-2020,0.063457252,0.030910566,0.088697286,0.353594468,0.475606206,0.103139708,0.067659618,2675541.424,3398641.187,0.787238569,11.30055185,0,0,0.002,baseline,0,0,0,0,340042.3804,577968.6904,IN,INR
M01923,P004,Hybrid,12/31/2025,Active,43,M,2,61,924640.5639,828885.5074,0.056183061,0.078997271,0.144301789,0.111584785,cash_balance,0.025306205,VBT-2015,MP-2021,0.060314411,0.032211814,0.090684266,0.305144851,0.523539568,0.074621157,0.096694424,197269.5203,192347.243,1.025590579,9.423578294,0,0,0.0044,equity_down_20,0,-0.2,0,-12039.1557,22464.77237,38183.28482,IN,INR
M01924,P002,DB,12/31/2025,Active,49,M,13,62,1058005.999,959345.0444,0.05016284,0.049898947,0.137656251,0.012932484,career_average,0.102690678,RP-2010,MI-2012,0.060082867,0.030147848,0.061926676,0.50364793,0.320293996,0.077016799,0.099041275,1332025.26,1630027.773,0.817179488,10.10636252,0,0,0.0062,rate_up_100bps,100,0,-50,143404.5312,225618.964,383483.6616,IN,INR
M01925,P005,DB,12/31/2025,Active,22,F,4,66,1571326.358,1400868.162,0.059094141,0.009586967,0.033954863,0.020781937,final_average,0.051113349,VBT-2015,MI-2012,0.070149233,0.050373357,0.087813933,0.358394841,0.336991912,0.010718565,0.293894682,2104292.95,1755864.065,1.198437277,15.07813416,0,0,0.0005,baseline,0,0,0,0,258043.015,438594.6929,IN,INR
M01926,P001,DB,12/31/2025,Active,42,F,14,66,574797.8741,522184.141,0.049169695,0.038136398,0.097435416,0.017508812,final_average,0.082833936,RP-2014,MP-2021,0.084992819,0.049935126,0.09587188,0.31180609,0.565658992,0.030108061,0.092426856,1244423.989,1251158.048,0.994617739,9.774707831,0,0,0.0041,baseline,0,0,0,0,145540.1774,247374.0645,IN,INR
M01927,P004,Hybrid,12/31/2025,Active,45,M,20,62,549800.331,506862.842,0.041495197,0.093210196,0.124717055,0.056010363,cash_balance,0.099206573,IALM_2012-14_Ultimate,MP-2020,0.085241913,0.032043873,0.068652096,0.259335405,0.553392227,0.113996993,0.073275376,909155.666,979563.4106,0.928123342,17.78034568,0,0,0.005,baseline,0,0,0,0,94354.83042,160374.5324,IN,INR
M01928,P003,DC,12/31/2025,Active,52,M,17,61,829067.9797,759877.9985,0.044535335,0.078814955,0.109224641,,account_balance,0.041272015,VBT-2015,MI-2012,0.079799411,0.039455533,0.064622707,0.349772852,0.545280487,0.088738222,0.016208439,4136240.3,4136240.3,1,11.34804585,0,0,0.0071,rate_down_100bps,-100,0,50,-356611.8896,530435.2961,901578.7769,IN,INR
M01929,P004,Hybrid,12/31/2025,Active,51,M,18,61,437975.0682,386607.0444,0.064363108,0.031975445,0.092867548,0.091853677,cash_balance,0.052041136,IALM_2012-14_Ultimate,MP-2021,0.071699647,0.038490367,0.082672982,0.293908188,0.668355601,0.030422274,0.007313937,969721.0088,968450.3067,1.001312098,9.986662843,0,0,0.0068,rate_down_100bps,-100,0,50,-64309.94355,113659.2474,193186.1736,IN,INR
M01930,P001,DB,12/31/2025,Active,50,M,9,64,1282025.351,1165671.995,0.048721388,0.074682718,0.078719026,0.020180099,final_average,0.11763733,VBT-2015,MP-2021,0.05939639,0.04360814,0.08069837,0.13288933,0.682746008,0.142927744,0.041436917,2067209.489,2614906.99,0.790547999,12.3513402,0,0,0.0065,baseline,0,0,0,0,176004.3181,299153.844,IN,INR
M01931,P003,DC,12/31/2025,Active,36,M,4,65,401470.6577,372228.0077,0.038537973,0.068518493,0.138468508,,account_balance,0.05278707,RP-2014,MP-2021,0.069154097,0.040760902,0.095430796,0.287315348,0.676578967,0.029988443,0.006117242,369812.8556,369812.8556,1,11.48468034,0,0,0.0023,baseline,0,0,0,0,42856.35885,72842.7838,IN,INR
M01932,P003,DC,12/31/2025,Active,25,M,22,63,1353653.894,1188135.808,0.067384216,0.119836537,0.111190913,,account_balance,0.083666295,RP-2010,MP-2021,0.077788902,0.054615362,0.078043436,0.492626021,0.40662117,0.046954399,0.05379841,13802291.85,13802291.85,1,9.706071229,0,0,0.0005,baseline,0,0,0,0,2308136.152,3923129.897,IN,INR
M01933,P003,DC,12/31/2025,Active,40,M,31,65,1621809.966,1438341.977,0.061864018,0.082557517,0.17692798,,account_balance,0.062222222,IAM-2012,None,0.073800666,0.056480412,0.076541981,0.21770616,0.570682783,0.133933845,0.077677212,36292507.58,36292507.58,1,14.9094689,0,0,0.0035,baseline,0,0,0,0,3443674.951,5853200.706,IN,INR
M01934,P004,Hybrid,12/31/2025,Active,54,M,11,65,1106672.894,1038649.799,0.032226646,0.051459872,0.073834471,0.09712439,cash_balance,0.026520984,IALM_2012-14_Ultimate,None,0.070561365,0.03618123,0.088558802,0.234361739,0.434074984,0.284908898,0.046654379,1229928.704,1424839.263,0.86320523,15.9992179,0,0,0.0077,rate_down_100bps,-100,0,50,-201269.0743,128669.3762,218698.8303,IN,INR
M01935,P004,Hybrid,12/31/2025,Active,58,M,8,67,426857.9095,372863.6968,0.069957718,0.046739246,0.096285481,0.084100113,cash_balance,0.044403808,RP-2010,MI-2012,0.067128465,0.033629939,0.063097119,0.507597603,0.413407878,0.07746399,0.001530529,293626.9025,298319.2057,0.984270865,9.019092464,0,0,0.0089,rate_down_100bps,-100,0,50,-20836.30126,50677.32516,86136.04933,IN,INR
